_id,Commodity Code,Commodity Title
o_tools/c19e4fac-562a-45d4-9a87-5ba06fa22c7b,27113204,Electrician kits
o_tools/5e306d7e-8ad2-4a60-aced-9beeeae058c3,23271705,Desoldering pump
o_tools/a208d070-481e-47fa-949e-1485961c2357,43223343,Network punchdown tool
o_tools/e79f7cdf-24d1-4663-8897-e2ac8678c59e,27111529,Insulated scissors
o_tools/2462a79b-dbca-468c-8ab7-572ef3c51a7d,27112145,Slip joint pliers
o_tools/8f899de9-e13c-4f66-b3b3-797fea326419,41113724,Telephone test set
o_tools/56cb41ce-386a-4902-b167-14645a2d4543,23241701,Shot blasting machine
o_tools/39ce5bf8-a179-4d8a-9329-43cb567ad56a,23153802,Electrical coil winding machine
o_tools/7ffb7013-ed07-4d4c-b108-9b2a879d739b,23281603,Heat treating age hardening furnace
o_tools/7c94c20c-5d00-498e-9fa7-4c13bdec83d1,25191815,Armature tester
o_tools/c64b1ffb-6182-4995-b612-152f1b6a95c4,23241401,Bench grinder
o_tools/94e66236-fcad-4e96-a588-45512e630dbc,23271417,Braze welding machine
o_tools/c42854e9-0bca-4665-8f5a-9e0983e798e1,25191708,Carburetor balancer
o_tools/995f8a90-fe11-4dc1-acda-71cfc20f9cc0,23242603,Chamfering machine
o_tools/812c24ab-2a62-4cec-8882-b28700343634,23241507,Sawing and cut-off machine
o_tools/44e13a57-52e3-452e-94ef-c327f29ee40c,41113659,Var meter
o_tools/5110c3f9-8f10-4d98-97f9-356a32273051,25191801,Growler tester
o_tools/c8beb2aa-0204-4808-a66d-4111feb8ae70,23151901,Cutters
o_tools/233d5ed0-a463-4f7e-b86d-377b87e8c7e9,23242118,Knurling tool
o_tools/1c883437-8bf1-4020-9f7b-476e8a3d558b,27111608,Manual wire straighteners
o_tools/80624aa6-354e-4368-a8fa-fe69145b4db2,23281904,Aqueous cleaning and washing equipment
o_tools/e33e7546-601c-4d71-a2b1-ad281d98c3ce,41115325,Thermal imager
o_tools/f6d18092-3e06-4e4e-894e-ab0a62d27213,23211105,Vacuum impregnation or porosity sealing device
o_tools/5289a6c0-a07b-45c9-a525-71d2fa851ce8,27111558,Parallel pin punch
o_tools/db0d7004-07a7-4565-b2d4-c477404a05a9,41111943,Electrical resistance or conductance sensors
o_tools/2b3e1129-aac9-48b7-a501-fe3ce9163c6c,32121701,Rectifiers
o_tools/cccbf382-0c53-47a7-a37e-3ab9716945fb,46182104,Anti static floor mats
o_tools/9c6d6dcf-e971-4a51-95a9-237c5100003a,46182107,Antistatic maintenance kits
o_tools/c192ccab-80e1-40da-a31b-2befc6993b4a,32101636,Digital Signal Processor DSP
o_tools/83018ee1-1f0c-45f7-b266-02530b5f6efb,32101527,Terminations
o_tools/bb49b178-0cde-4a1d-b3a8-4bc07c17205b,23241809,Bench drilling machine
o_tools/3988e4e7-2149-4e51-ab2b-30f6adc4e030,27112148,Electronics pliers
o_tools/0bc146e5-8974-442c-862e-fd52a4f49109,27111722,Die stocks
o_tools/e6167042-3663-4075-b893-d5af6009ed7f,23241611,Reamer
o_tools/401fe515-dc46-40b7-8332-2f0d067c93a7,41113672,Relay tester
o_tools/890fc462-d74d-4e6b-81ed-639fbaf0fad5,23241510,Metal shearing machine
o_tools/9af40113-2416-4bd6-a2db-8d05ec2a88ae,27111720,T handle tap wrenches
o_tools/a7ced46a-0d01-4522-9c7f-95d2e0fa6a9c,41113684,Voltage and current meter calibrator
o_tools/8cc62e40-976f-429e-9a7c-ee27404fb4fb,27141001,Trim or molding tools
o_tools/dc83b919-0d19-45d9-b590-4f549be211de,23153010,Removal jig
o_tools/60db89b2-0306-42b6-b8ff-bc7b9ec3d37d,27111522,Flaring tool
o_tools/d6c588ee-4c3b-45fc-9b2d-98ec89b7c2d1,39131505,Wire labeling tool and printer
o_tools/ade29e19-44b6-49d0-9f29-6131f37fa698,27111734,Multiple tip screwdriver
o_tools/514e3904-9a08-485c-87c2-c3582d78b68c,27112820,Lug crimping tool dies
o_tools/3fc26203-f6c2-4367-a11e-61e7217e9000,41113617,Field strength measuring equipment
o_tools/7b2973ea-1671-45e6-9fb8-f6505f52ab44,43221517,Telephony equipment service observing units
o_tools/7ff9a87d-f229-43a8-97ed-e5c4a12d59f4,25191503,Integrated maintenance information systems
o_tools/140d0004-72bf-42ff-a8df-f4503924d51d,27111709,Screw extractors
o_tools/3f8b4f76-ce65-4c42-91e0-c3c3f683ff75,25131705,Target or reconnaissance drones
o_tools/6caaf9bc-dda1-447c-a478-954541ad4e69,27131526,Pneumatic press
o_tools/c0496a59-cba7-4a99-bd95-d91d6499b04b,31162603,S hooks
o_tools/3965529c-e729-4fc7-9e57-72653bbe45b4,27112839,Chisel bit
o_tools/fab9fd88-822d-46b6-917f-a0ee922bc98c,23271712,Welding or soldering kit
o_tools/335fb2e3-5bd0-4305-ab42-8d88f6fb17dc,43211905,Organic light emitting displays
o_tools/5028f8d8-dc30-4f97-a839-bb1d5e4bd2a3,41103302,Battery acid hydrometers
o_tools/8bff1a21-c7ed-4fb5-963c-fb5055493f58,25191726,Automotive honing machine
o_tools/be6874f0-07ba-4be2-941a-0b2e80c0b19e,26101718,Engine ignition systems
o_tools/2171189c-21a3-4004-b35b-c74b47a2a1ff,41113101,Automotive exhaust emission analyzers
o_tools/ad546db7-0469-483f-b827-c2211ba2e223,25191704,Engine or vehicle stands
o_tools/7af03e5b-cbc9-4864-882f-0aa4504ba1e6,27141101,Steering wheel puller
o_tools/ca875ac4-3ae2-47a3-a137-85b98a6a2d89,25191712,Valve seat cutter
o_tools/f7c4e7b6-0bee-4c39-87e8-f15fe0fdc996,47131828,Automotive cleaners
o_tools/cbefadda-5b9a-419a-a1c2-1b23bcdf08d8,25191814,Spark plug tester
o_tools/e06e9157-43a9-4426-9b43-5321ba5b5bb3,25191720,Spark plug wrench
o_tools/e8a2334d-fd46-45f6-90c9-64dfc45257a3,25191703,Tire changing machines
o_tools/ad5d83dd-a420-409c-9945-ba5d1af89fcb,25191711,Valve refacer
o_tools/6921e021-ba1a-4679-9744-4d3f6a2b17e4,27111555,Center punch
o_tools/be8d0a7d-fe12-449b-a03c-81e4ae9da131,27111739,Torque screwdriver
o_tools/fedecdf5-960c-4c15-9878-a40e65d4a3d2,25191730,Timing light
o_tools/80333d55-6d11-408e-87cf-d34c00d6dc20,41111959,Fuel pressure sensor
o_tools/7ea99a23-9455-433d-bc26-e7adf1dc1b2e,23131515,Grinding wheel dressers
o_tools/2648f3ac-f5da-4671-8512-12c2c4f6cc03,27111557,Taper punch
o_tools/dd00f1fd-d829-47c1-abd0-194f49113122,27112821,Router bits
o_tools/f15516d6-667f-40d2-bc31-21602f678318,41111641,Thread pitch gauge
o_tools/053ccee6-9a1a-4815-be0a-e5640f53cf1f,27112814,Screwdriver bits
o_tools/51e1c90c-b88c-42ab-b13a-9e2616f0e0e3,27111541,Bullet pilot point
o_tools/42ac9d38-8a1f-419c-bfb9-087c05cf1183,41112801,Speedometers
o_tools/ef3f0fd1-f082-46af-be4c-07f53dbf1540,25172511,Tire repair kit
o_tools/df2a8a4f-30b5-4a7f-839c-250debdac524,27111756,Crows foot wrench
o_tools/0cb7f4f5-2316-483f-9490-57b24f7d0713,23241503,Flame cutting machine
o_tools/90cfd55a-ccf7-4892-b75e-192cbe9284ce,25121607,Railway or tramway maintenance or service vehicle
o_tools/281708c2-b864-4b57-8107-fbdc906af294,25191808,Brake tester
o_tools/4c52619c-5de5-4644-91cc-b93b9e26c4ef,25191706,Railway rolling stock lifting jack
o_tools/e2d39c80-3af7-4f7d-92d1-640bfee08080,24101652,Jib crane
o_tools/233ac947-d21d-49c8-a5b6-c434404ec13d,25191707,Railway lift table for engine and component
o_tools/2f20a11c-b10d-490d-9071-303412e0b3f8,24101657,Tractor mounted crane
o_tools/48d8beb9-0975-4b59-b79b-33bf0a7e9375,25171703,Train braking systems
o_tools/7353b38a-d675-4b3e-a2f5-63bb409c3796,27112832,Socket attachments and accessories
o_tools/b57779ea-c862-4e66-bcaa-19a89604e79c,25191834,Coil condenser resistance or ohm tester
o_tools/404efe4c-6051-4b82-b48b-9edeb3d1e291,25191822,Engine injector tester
o_tools/abd2d23f-9409-4bfc-9233-443a0ac9d53a,27111742,Impact screwdriver
o_tools/13d58bdc-f302-431b-a31c-ddbbd92f6d18,25191817,Compression pressure gauge
o_tools/9fbdbad5-3d6f-47af-b6d7-bed12fe28168,25191735,Piston ring compressor
o_tools/2b7af649-17f5-43a3-b90f-b3290a92b09e,41112224,Infrared thermometer
o_tools/8a136ce4-9589-45d0-ba6d-4eb77f3b9d7e,24101661,Vehicle lift
o_tools/974c2787-8acf-46bb-95da-25885109dd80,25191742,Vehicle parts washing machine
o_tools/5085b9ed-ef40-4359-8587-18cac4230c0b,27112914,Grease lubricator
o_tools/67ae35bb-e94c-4964-9f43-3d7e2041b51b,25191725,Automotive boring machine
o_tools/4bd966ee-2714-48da-9d86-2b4f3e832762,40151524,Oil pumps
o_tools/8be630db-e55a-4d54-9d51-a0770ea0da79,27112912,Oil changer
o_tools/f60540e5-6e6a-4675-894b-90d67853952c,41112514,Oil gauges
o_tools/9d0da51e-7f4e-45e9-b8b6-ff1b2c8680ed,25191738,Tire spreader
o_tools/d27a674f-5d59-48f9-ab81-76b4321b5e8f,41111649,Tire depth gauge
o_tools/0404d9b9-95dd-468b-80e1-d48dd9ca9ed0,25191734,Valve spring compressor
o_tools/bd5d3586-2477-42bc-875d-5015858c290d,27112831,Wrench accessories and supplies
o_tools/9e7170fe-bd5e-4423-b42e-dd933bc4969c,25191729,Crankshaft grinder
o_tools/d5287feb-a710-453b-8423-5de59587d7c8,41111949,Hour meter
o_tools/10b7e160-8615-4e62-84a0-561312a6fe02,27112155,Piston ring expander
o_tools/17a2ac1c-4534-45a8-b271-a8117073d505,27112835,Machine reamer
o_tools/e36729b8-c898-4253-b049-c07624d2cb5b,27111743,Ring wrench or spanner
o_tools/2bade63b-5e44-4c42-a293-ac8bdf4c1bf7,27111612,Non sparking hammer or mallet
o_tools/2e6b8e83-7c76-4bb4-8724-5cc1c0cb87af,27112507,Wrecking or crow bar
o_tools/b5713804-ff50-4c30-979d-9e7f819c1d60,27112830,Screwdriver accessories and supplies
o_tools/213ea3a6-5a8f-4b03-b10a-c0526db7c2ee,41113655,Generator test set
o_tools/9ee3f8dd-5bb8-44cf-975d-e0f56bc8d8f2,39121441,Electrical jumper cable
o_tools/5d36e2b9-5db6-4420-a691-af67617a999e,41111958,Manifold ambient pressure sensor
o_tools/4d3b71b8-a82b-4bf9-a136-b2fdc1dfbd1e,27112144,Snap pliers
o_tools/ffab488c-6b7a-47f5-98bc-5d51c3bcd6a9,23271411,Plastic welder
o_tools/cf68aaaa-a2df-4bad-8c0c-4edcd69c75a2,43201605,Expanders
o_tools/7626f3cf-8781-442e-b37f-b94dca663875,40101830,Heater elements
o_tools/135b8e06-fba9-49dc-9258-2aadd3e695ee,44121634,Adhesive rollers
o_tools/30ea5c81-cc87-45de-ada6-0e02fe6538b2,23151509,Vulcanizing machines
o_tools/c6ef76c3-9bfa-4e29-8e34-fdb6a71c93d7,23151506,Rubber or plastic presses
o_tools/92037c08-8564-4dec-a248-7bb9b3409a9e,41113646,Temperature calibrator or simulator
o_tools/d4186406-3142-4bd7-8409-9de00dcfec70,40142011,Chemical hose
o_tools/f84da526-5247-40f6-972a-1eb70938b1aa,27113002,Tube brushes
o_tools/a6641621-b988-429f-929c-325043bfb594,23241903,Metal broaching machines
o_tools/affb3aa5-7da4-4b5d-b080-93d1ebf104e1,23242602,Burnishing machine
o_tools/e7ad89ff-dcd9-4b9a-9238-bb5e45a523c2,31191603,Tungsten carbide abrasive wheels
o_tools/aa1afc2b-8802-47bc-be5e-c93e851d1c21,23241612,Shaper cutter
o_tools/6cd5bb37-b917-4adf-8e7b-6fffd2586c05,27112404,Anchor setting tools
o_tools/fef7fbf8-4be2-4b89-97f1-dc711e0113da,23271716,Welding tip dresser or accessories
o_tools/9bab1c38-6ced-4288-a973-fa3ac93d96c7,31191519,Abrasive drums
o_tools/4b8f893f-0646-46ee-a603-4f76606cb44e,23152204,Machine guarding
o_tools/71b043eb-845d-425d-92b3-0763b17b977c,23242609,Honing machine
o_tools/1fd35b23-85cb-4062-8772-88b8dc28a6f8,23242511,Machine end mill
o_tools/342279d3-06da-4e28-96fc-0dfb2c82b93c,23241504,Gear cutting tool
o_tools/ab6b0fcf-34ae-409a-b658-1c674efdf06c,27111520,Nut splitters
o_tools/954070e5-a725-4e38-9e40-3ff4614ffffc,41111631,Radius gauge
o_tools/4a1cca1b-d560-47bb-bcb0-a3120b899079,27111718,Tap extractors
o_tools/231093c9-5995-4ad3-a78f-fa0c5728c1af,41104607,Furnace control console
o_tools/8733062d-7415-4f4b-9b8e-f5c52ea968d0,27112724,Power nibbler
o_tools/05fb8eb4-5577-4136-a082-c1b4f9baeca4,40101805,Furnaces
o_tools/f55e35a0-8795-4a69-a6f0-c19645da2fe8,23161605,Foundry ladles
o_tools/de04c03a-83e0-4324-897e-0138f000dabe,23191002,Helical blade mixer
o_tools/a66e1344-ab8f-4a95-80e3-d237474da6e0,25101612,Concrete transport truck
o_tools/fdf93403-5d80-475e-9ba1-e2a03dd11af5,24101717,Conveyor idlers
o_tools/5f92d9c4-6fc7-4b10-a657-32f2eac20fe3,40151576,Mortar pump
o_tools/bb65c365-3940-42f6-b4a4-a168c76b10c3,39121721,Electrical insulators
o_tools/de08531c-1f80-4afd-9f6f-e2d695fb5161,27112842,Hand drill bit for wood
o_tools/20147739-8672-4678-83ee-9da614ac0de7,27121804,Hydraulic shears
o_tools/fbb6197e-1c9c-47bc-8ec1-6d874a7d24df,39121705,Cable clamp and staple
o_tools/0f382d26-5667-419d-a61f-2e3103481623,39121613,Grounding devices or assemblies
o_tools/7b20e148-517c-4f68-af3a-8fb25af8d5a5,31171804,Sheaves or pulleys
o_tools/1ceac477-05a4-4337-8110-dfcbecb3fa48,41111743,Autocollimator
o_tools/f9898dfb-cbd3-472c-b43e-58cdcad1bd8b,27112156,Hand vise
o_tools/4451f70a-8767-4911-b036-e1d8d209e34a,27111925,Needle file
o_tools/6e223ac0-6632-4b7b-b70c-1c54ed7ccdcd,27113001,Scratch brushes
o_tools/727338f8-8e08-4855-82a0-15a883497ff1,23271704,Desoldering Gun
o_tools/ffc4f166-253d-43e7-b5c7-0ffc5c2345c8,42272220,Ventilator accessories
o_tools/99945b5a-0a8e-4aea-81c8-3184ca4e49e5,42181608,Blood pressure measuring instrument accessories
o_tools/205e3f0e-d9a1-46e0-8068-57fa607ae8fd,42181805,Pulse oximeter unit accessories
o_tools/a5d04385-7cca-43f8-8cad-31a096f3a04a,40142002,Air hoses
o_tools/0f3ca46e-98bb-41ad-804f-ea0f4726c0e2,39112601,Alcohol lamp
o_tools/4ac5afae-d59e-4f41-a0d8-ed847874ed25,27112811,Arbors
o_tools/4a437892-b0d8-4469-96bd-9e12de8c0315,23153145,Spray gun
o_tools/29387275-6c02-473e-9721-45d76684cc72,31162914,Web clamp
o_tools/4e7a37fe-4a18-421d-b16a-99256635fc27,24102006,Work benches
o_tools/23d90221-9dde-470e-8303-47561cef9d5d,27112913,Oil lubricator
o_tools/58e7ce83-a3c2-4b79-8cb6-735e358ecc37,27112508,Cable bender
o_tools/f5bd26a7-418f-43d4-b155-c5d6df6086d4,23271701,Blow pipe
o_tools/ee6d7302-a83a-42aa-8e75-a29cd96ccd0f,23241601,Boring tool
o_tools/58b33084-171a-4536-a45f-81ad54e60eba,31162907,Extending clamp
o_tools/295fd2a8-de26-493e-8c40-23b4f36fb08e,23241603,Countersink tool or counterbore tool
o_tools/917a5029-c883-4f2f-b208-7740aed7d3e5,27112128,Curved nose pliers
o_tools/39a6aa64-72fd-4d5c-831d-c8daa2103153,27111724,Hook wrenches
o_tools/54020f55-f1c2-40b7-b673-0678f598dd6d,41111966,Humidity sensor
o_tools/cd8e56d0-e4af-4f44-8081-dafd098f024b,31162903,Screw clamps
o_tools/da1ed2ab-c091-4e9e-83a6-f37b9cd5f28b,31162912,Sash clamp
o_tools/fee2bb0e-86be-43eb-bc0a-eef50ce5c733,27111918,Hand sander
o_tools/3784267a-01a3-4c37-8956-a92b6c7b5b6f,40101903,Humidifiers
o_tools/c532fd9d-c08c-4fa0-af8f-b56cf8f05d79,31161816,Spacers or standoffs
o_tools/a840b2ac-ab6f-40b0-a5f2-ad278b34dc49,27112827,Magnetizer demagnetizer devices
o_tools/4c329927-7717-41a3-af31-5113e5c8fdcd,27111935,Knife file
o_tools/a400e5f2-b916-49c7-a85f-55da924e8ad2,60131504,Tuning pins
o_tools/c7cc405e-c815-4f65-92ab-41b97e8dafb3,40151604,Gas compressors
o_tools/62979c52-ae8e-4149-83f5-50c9577ddd3d,27112505,Packing hooks
o_tools/94bcc77d-9b09-455e-b997-07b0db2e8e75,60131512,Tuning bars
o_tools/6ef52dd3-2ca3-463b-838c-bdba7f4453dd,41122414,Laboratory spoon
o_tools/f6073609-0129-42cb-8285-e75b7263e493,54111709,Watch or clock repair kits
o_tools/3621b822-7319-464e-bdc9-129c73a810d6,54111707,Watch or clock case openers
o_tools/cbf9dd56-bc6b-4803-9eef-44e2231f5e34,39111542,Magnifying lamp
o_tools/cea25c49-244e-4148-a181-fb898c80a725,41111622,Micrometer calipers
o_tools/7fb38211-04a0-401a-90fb-e45a013cdb6c,41113668,Capacitor tester
o_tools/bc938f3b-9098-4029-bd19-5f480954271a,48111402,Bill to coin changers
o_tools/6bb35805-7373-4ff4-8790-3a58eca7ad8e,43201832,Optical or compact disc juke box
o_tools/cf0a36b5-8e91-44f1-8c6a-cb718070ae48,49181504,Pinball games
o_tools/ff081847-6889-425c-9974-c881529ebf4a,48111103,Snack or small package goods display machines
o_tools/b9af014e-4043-4da5-8df6-584bf81196f5,49141502,Scuba tanks
o_tools/14ce5899-9e60-4a2d-9825-81b71b44f716,49141501,Bouyancy compensators
o_tools/0e63674b-5bf4-4119-bea5-983799422e70,40151578,Diving air pump
o_tools/3b937cc5-71e5-437e-8526-514fcf33b08e,49141507,Drysuits
o_tools/8f14ed46-cae3-417d-8114-d52e3a73acdb,40142208,Gas mixer
o_tools/aed82103-b1ec-4930-a415-1800f2269939,49141508,Diving boot
o_tools/a1937c82-e675-4383-9cf8-089b45fbc4ef,40142022,Hose reel
o_tools/4c1876dc-a176-4989-b8db-f74ab8e6bc15,23153031,Measuring jigs
o_tools/a59a5e73-1f55-4ecf-b55d-e565246a1636,40151513,Submersible pumps
o_tools/c103bc02-a3cc-4342-845d-511a3d8671aa,20111609,Sinker drills
o_tools/7960307e-a1a0-4682-8f16-baa7f71428d7,40151530,Dredge pumps
o_tools/f40ba638-5f17-46d9-a577-1cfbbcde3887,43221731,Underwater communication system
o_tools/18bdaeb9-106e-48d8-8866-e98426b57455,23121603,Buttonhole machines
o_tools/c6eb8bc5-c6d8-42a9-baf8-0a8b7561c87d,23153022,Power feeder
o_tools/cbc88d5a-5c30-4ce7-87fb-ede29fa86a30,31162810,Splices or splice plates
o_tools/7d80cc11-6d31-44ad-9b84-781383e929c3,23242614,Key seating machine
o_tools/b16f116c-546e-4b87-b825-c74f2bb8dc37,46171505,Keys
o_tools/f2189229-4cc7-427f-8e63-bb0a13ee5895,46171519,Lock cylinder accessory
o_tools/df3069b5-076e-4dc6-b3b1-3a982f32dbca,27112146,Swivel base vise
o_tools/da776044-e43b-4a62-8c7f-1c021f3bb3f0,25101917,Flatbed truck
o_tools/1a1532eb-dc56-459a-898a-ed15cb00a2a9,45111720,Audio spectrum analyzer
o_tools/2950db8c-5086-4ded-82d4-2eded39e3800,46171632,Passive infrared sensor
o_tools/95d8e84b-e1e3-4cd1-8f85-050a9a81919f,41111642,Rail joint gap gauge
o_tools/660bc26b-0efd-453a-9a0b-0bbe8fe41594,23271418,Flash butt welding machine
o_tools/4c9276c8-a74c-4ff4-b4a8-01ad5cd88ba2,20122503,Coiled tubing units
o_tools/d9261c6e-6362-4031-a017-795a4f9cf05d,23153203,Sealant adhesive robots
o_tools/aad1d8c1-79b1-4d6c-9a7f-f5cba50901db,23241617,Taper pin reamer
o_tools/c0999939-94a1-4e10-ba98-dc8155ce009d,23251813,Cabling die
o_tools/7d5e1f3a-1e3d-49e8-95c0-989e47b6495a,23153503,Paint systems ovens
o_tools/636df23d-6a3b-466f-883e-b6ea757f3fef,45101702,Printing guillotines
o_tools/5b07ac09-1429-4270-bbc7-bb94407fdf55,23121503,Winding or reeling or spooling machines
o_tools/e1d61512-54b7-4d01-91e6-2a5eec5c84ca,23153417,Miscellaneous assembly machines
o_tools/d097caee-205c-4282-9ff4-27b94c4ed0e5,41103416,Temperature cycle chamber
o_tools/9fb99018-2b6c-48b7-ada0-7e0dba090551,23153403,Specialty assembly
o_tools/a8846b8d-e04e-4911-9326-7641d14b331e,23153134,Feed or drive rollers
o_tools/04fbbc04-9660-4b83-b160-5ee4a7557000,31141603,Glass vacuum moldings
o_tools/56462893-1541-4406-80e8-dacd1cb0d403,23151502,Coating machines
o_tools/69414b64-0e5f-419d-a46a-9c40452af01a,27111731,Precision screwdriver
o_tools/c3767fce-dd3d-4fae-9e61-dd51b8d22a79,27131512,Pneumatic screwdriver
o_tools/663ef1e5-656e-41a9-9ead-7652d8cd6561,23241508,Water jet cutting machine
o_tools/94874b93-ace0-4f79-a55d-09f359e4ca4b,48101501,Commercial use bain maries
o_tools/ff51e511-9f6a-4e63-9a4a-ca438698819d,52151610,Cookie cutters
o_tools/2a3be8a0-f6d3-4ef4-96b7-a640fe310907,52151625,Domestic biscuit cutters
o_tools/cad999ed-7967-49d2-891b-9dbdbc8253ea,48101817,Cake decorating equipment or moulds
o_tools/dd6a616b-b692-4d98-9ab1-1a62f87ff7a8,48101815,Commercial use ladles
o_tools/e03a0fd0-1ab8-4275-a310-6a4f2e6200b0,48101806,Commercial use cake or pie pans
o_tools/adc33081-d198-4736-843f-bce1d98bf5f7,48101813,Commercial use whisks
o_tools/5973e084-a18f-4293-a279-32c581d38750,23191003,Double arm kneading mixers
o_tools/c885f3d2-1942-410b-a9f8-8fbbac78c579,23181512,Cooling machine
o_tools/f3716a60-fa08-4ba0-8879-338c8e6f5ca0,23181513,Preduster
o_tools/067fb4be-425a-43e5-828e-13750f4a5de8,44103105,Ink cartridges
o_tools/f8fed5fc-7306-44fb-aed9-9fc24a269263,52151614,Domestic cooling racks
o_tools/77f4568e-21ab-46b4-b2de-fe032d394a46,23191101,Single screw mixers
o_tools/c14beaa7-69cc-4456-8b07-8e053c623def,24131605,Walk in freezers
o_tools/6dc387e2-f6da-4b0e-9125-51440ee231c6,52151642,Domestic dough press
o_tools/592a240a-0ab3-43a5-8fd8-432f95faec69,52151645,Domestic pastry brush
o_tools/be5c5ef1-6f92-4211-b3a3-31604bc66dc1,52151649,Domestic bread slicing guide
o_tools/b2d709fa-16fa-4beb-80fa-ea6400bc081b,52151615,Domestic pizza cutters
o_tools/6a7634cb-c5c7-44f6-a758-d1e9253526ed,24101714,Air conveyors
o_tools/3cbfe894-e9fd-4116-8489-0a37ed699619,52152013,Spice or salt or pepper shakers
o_tools/76e7ffc9-10e6-4073-a3ae-8a031383a254,52151909,Domestic tortilla bakers
o_tools/b73d4615-3d74-497a-a405-de96195dd4d3,31162803,Shackles
o_tools/607c0b3c-1ea3-44b0-935c-7ce41d1c46d5,23181601,Dicing machinery
o_tools/dddcfcda-34f2-4493-94d5-727b48f6e69c,23181510,Meat tyers
o_tools/9b59a519-9e67-434b-8de1-4515d4977c9d,27111533,Butcher scissors
o_tools/b4746a79-3319-4ff2-b437-c26c77a17d84,23181701,Smoking machinery
o_tools/1cd12307-525a-4f8c-9cfa-419b8850b4c3,23201204,Food drying equipment
o_tools/27d3f933-0120-464f-b4a6-685875071493,48101617,Commercial use plastic shovels
o_tools/98139c84-fde1-4c7f-abc8-eab30a89399c,24101709,Roller conveyors
o_tools/499af3fb-e57d-47d4-b0ff-ecd9a0ff6148,41122805,Drying racks
o_tools/c764eef9-df56-4e90-a0be-d6377a60476f,23181502,Milling machinery
o_tools/b559bbb7-4649-407c-9b33-e51c9f26b134,23181514,Cheese making machine
o_tools/0a819fbe-e8ef-4f03-a5d6-cfc66b115b40,23181520,Cream separator
o_tools/03ec2e8a-0765-4b84-b732-2c8072336c4d,40151552,Metering or injection or proportioning pumps
o_tools/efb39697-1564-421a-adea-78af9d2c9260,23181705,Food sterilizing machine
o_tools/c9de12a1-357d-4797-a9b3-f7cab5c0dbb7,52151659,Manual meat tenderizer
o_tools/540390c3-a49e-4719-907e-977b26ea430e,48101542,Commercial use jacketed tilting kettle
o_tools/014af00c-2769-47a9-a6d6-b7c0db162fec,23181509,Sorting machinery
o_tools/1ccac98a-9115-4946-a271-71ecba7df90f,23181504,Sifting machinery
o_tools/ecd9a0e6-768e-4f79-86b4-83ce32e0c728,24101704,Conveyor feeders
o_tools/d33d4bfa-c317-4acd-b784-29dbfb1b4513,23181704,Steaming machinery
o_tools/bb26fcc9-fc93-47ff-8b66-fb3b4ee0e197,23242401,Horizontal machining center
o_tools/ce8cf3fd-c551-40a8-9841-1ff4c554e0d7,27111826,Precision surface plate
o_tools/f3977dee-2162-4860-ab36-4fa84a366537,27112224,Profile gauge
o_tools/85962f7e-9fa1-4da1-bbc7-1471ed6f0e80,23151513,Rubber or plastic extrusion dies
o_tools/d9276af0-f81e-4a15-97ba-7a4b8f9576af,41114632,Tensile strength tester
o_tools/b927d808-ce40-4d10-88f7-a98249a0aa60,24101730,Screw conveyor
o_tools/43b6f60c-eb6b-4caa-b5f1-95558dd02683,27121814,Compression die adaptor
o_tools/dd308d34-830e-4e2e-997b-2d6f9584b2d4,20142903,Steel holding tank
o_tools/1635e89c-ea08-40f0-9e5a-e2b6a41722a0,23281602,Quench machine
o_tools/c5f77563-66fe-44b9-8560-a2c212b99934,27131604,Pneumatic lubricators
o_tools/94b4f24a-70f7-40af-9e78-b095ba776a6f,23152904,Packaging hoppers
o_tools/14dc351a-db94-421c-81ac-ba7201a2c5c6,23191004,Intensive mixers
o_tools/9fd45b39-104c-4468-ba99-1fec7b974585,27121813,Hydraulic classifier
o_tools/d09436e4-1962-40f0-b259-216b770124a1,26131802,Compressor control panels
o_tools/55c8e2e4-af8c-4201-ba2e-f044717a99c5,23151512,Rubber or plastic mills
o_tools/cf6e7f80-bd14-4891-b9e2-fddf3ec163ec,23251705,Roll forging machines
o_tools/f95f2120-3ca2-42e6-9ab1-6ea7ed956673,23251709,Air hammer forging machine
o_tools/b67156c4-57f1-4489-9185-c9fef711f377,23251712,Drop hammer forging machine
o_tools/245c2df4-2346-4e66-9098-b802b691ab75,23251702,Impression and closed die forging press
o_tools/f2b60b94-113e-406d-8f3a-a7dda2120b88,41112111,Displacement transducer
o_tools/a9c57bf2-d812-4cb0-a24f-d13c3a7ecc7a,41112110,Pressure transducer
o_tools/6e9cf685-8f33-4528-8c81-f6d477ad6ba1,47131601,Dust brushes or pans
o_tools/d045d4d0-864a-44d3-8c60-09975e1843c6,40151580,Lubricator pump
o_tools/c8026158-0721-4f37-8a07-84af50d8b382,41103327,Current meter
o_tools/cd05d3e5-5154-40ed-997d-367095efa985,23251703,Open die forging press
o_tools/4f89c480-7a99-41c3-97d3-06d49bc57459,23242402,Multi-tasking or universal machining center
o_tools/58234aa4-3fb5-4931-ac01-c2d931194d66,23241901,Horizontal boring machine
o_tools/dc47acc7-a9cf-4c02-8b2a-831f32e66118,23241703,Vibratory or barrel finishing machine
o_tools/ffc57c0a-e30b-47b0-9fc3-1bef8d763bdd,31162913,Bench clamp
o_tools/11713fbe-fa4e-472a-8615-bfd690508e4c,23241411,Buffing machine
