_id,Scale ID,Element ID,O*NET-SOC Code
o_jobAbilities/b263fda9-abfb-4391-abe8-7bdf3bbfe4d4,,1.A.3.a.3,43-9041.01
o_jobAbilities/774159aa-d13c-4222-b5db-94f60f3b2c9e,,1.A.3.a.4,43-9041.01
o_jobAbilities/949f5e9d-1bff-4455-9a6e-6492ea57ceb1,,1.A.3.b.1,43-9041.01
o_jobAbilities/5a7b2f35-75f1-487a-a7a9-453b8344609b,,1.A.3.c.1,43-9041.01
o_jobAbilities/a9ea1b52-ae28-47a1-9c4f-d1b613a11b37,,1.A.3.c.2,43-9041.01
o_jobAbilities/9f0289f4-d21d-49e0-87c4-4833e1972caa,,1.A.3.c.3,43-9041.01
o_jobAbilities/f18ea021-38f2-4169-a47e-17da2a381cbc,,1.A.3.c.4,43-9041.01
o_jobAbilities/69986849-e189-4bc0-aa3a-dbd4596f3e8f,,1.A.4.a.1,43-9041.01
o_jobAbilities/56c24d60-ba2f-4d4d-aedf-57f64aed6657,,1.A.4.a.2,43-9041.01
o_jobAbilities/5b57995f-7658-4b8d-b667-09b496259e9c,,1.A.4.a.3,43-9041.01
o_jobAbilities/6832f90f-d618-4506-b1c8-41b106b7300d,,1.A.4.a.4,43-9041.01
o_jobAbilities/e2b80ce7-2297-4753-8343-f42e665dcf5d,,1.A.4.a.5,43-9041.01
o_jobAbilities/d9c0baa9-9c74-4189-a87a-1c3409fb403e,,1.A.4.a.6,43-9041.01
o_jobAbilities/121972c9-a16d-4f30-9516-04da1c9c16c1,,1.A.4.a.7,43-9041.01
o_jobAbilities/69f8d6d6-3f17-4229-a46e-ffb703dc2a54,,1.A.4.b.1,43-9041.01
o_jobAbilities/6fb5fa3a-44e5-4def-9a68-c3694442e86b,,1.A.4.b.2,43-9041.01
o_jobAbilities/ce3f46a8-cca8-4d83-a56e-c38e348fbc0b,,1.A.4.b.3,43-9041.01
o_jobAbilities/5585f6dd-2f11-4b0e-a6e6-52bdbe042c6c,,1.A.4.b.4,43-9041.01
o_jobAbilities/94494e18-0606-4eaf-9021-afcab9b5f074,,1.A.4.b.5,43-9041.01
o_jobAbilities/1af133a2-e066-4663-aa16-991bb26deb27,,1.A.1.a.1,43-9041.02
o_jobAbilities/f63613c1-54bb-4668-8e39-370dcfd21292,,1.A.1.a.2,43-9041.02
o_jobAbilities/54da2a94-513d-46d4-aeae-79c07b99feb1,,1.A.1.a.3,43-9041.02
o_jobAbilities/1175a90b-acaa-45bb-8b15-6bd9219cf804,,1.A.1.a.4,43-9041.02
o_jobAbilities/5bc30d84-0101-49c9-af8d-04b6a70f6d18,,1.A.1.b.1,43-9041.02
o_jobAbilities/f3a83d70-a847-4f52-8339-af571665a144,,1.A.1.b.2,43-9041.02
o_jobAbilities/2bca1c55-3d4c-42f7-90b0-c93f2e471d3b,,1.A.1.b.3,43-9041.02
o_jobAbilities/8c1d7d8b-7834-4c28-b8c0-2a293a193548,,1.A.1.b.4,43-9041.02
o_jobAbilities/cb11a2e3-37f8-40eb-8763-fc4cace186d7,,1.A.1.b.5,43-9041.02
o_jobAbilities/94c7fae3-e14a-4824-bb8c-1c5b3646b8e7,,1.A.1.b.6,43-9041.02
o_jobAbilities/84afaf96-2971-4458-9526-57091810272a,,1.A.1.b.7,43-9041.02
o_jobAbilities/c3850515-5e52-4411-86bf-c8c3d9e49390,,1.A.1.c.1,43-9041.02
o_jobAbilities/219f7834-90ec-4022-97a9-8b3cdfc432f0,,1.A.1.c.2,43-9041.02
o_jobAbilities/82e027f5-eec0-4778-89d1-78566600a827,,1.A.1.d.1,43-9041.02
o_jobAbilities/2dccf615-535a-4bec-b83d-65bd9d438aab,,1.A.1.e.1,43-9041.02
o_jobAbilities/34f5b3b3-04b1-4a0c-b62a-10433817869f,,1.A.1.e.2,43-9041.02
o_jobAbilities/da0f9f3b-4006-4c2c-af93-4b0d239eec12,,1.A.1.e.3,43-9041.02
o_jobAbilities/3da87a14-6a34-4590-9a34-37fab3c0bba2,,1.A.1.f.1,43-9041.02
o_jobAbilities/0dfaa898-dbc8-4ad7-b341-ca4b6d6ae399,,1.A.1.f.2,43-9041.02
o_jobAbilities/d226d615-92ae-44d2-8211-31080f0062c6,,1.A.1.g.1,43-9041.02
o_jobAbilities/22c0e419-5e99-427b-b265-7feb6cc75cd2,,1.A.1.g.2,43-9041.02
o_jobAbilities/b45f9ad2-d121-439a-9da0-06273a956b8f,,1.A.2.a.1,43-9041.02
o_jobAbilities/e55b05a3-c561-4c44-b623-2706afbe5658,,1.A.2.a.2,43-9041.02
o_jobAbilities/f811524a-67a9-4a05-a0ec-e8d5d1dde88c,,1.A.2.a.3,43-9041.02
o_jobAbilities/955d5fe7-e25e-4187-b033-b4ea7c968989,,1.A.2.b.1,43-9041.02
o_jobAbilities/f6ea4e5f-53e3-4fc2-951c-1be8b9da6d08,,1.A.2.b.2,43-9041.02
o_jobAbilities/1d23bce3-ead1-4767-af2f-7b70f1b2b360,,1.A.2.b.3,43-9041.02
o_jobAbilities/804be10b-e35c-4f50-8d95-5a309110b54c,,1.A.2.b.4,43-9041.02
o_jobAbilities/78356431-dfae-40a2-85b2-7164f584db71,,1.A.2.c.1,43-9041.02
o_jobAbilities/a5fcf828-5b86-4deb-84e3-94969ec7de04,,1.A.2.c.2,43-9041.02
o_jobAbilities/8b87e998-8b9b-41ee-bea5-46cf32952782,,1.A.2.c.3,43-9041.02
o_jobAbilities/670ef651-93ee-4666-91eb-fc4d0bc16ecf,,1.A.3.a.1,43-9041.02
o_jobAbilities/7dcae273-4640-4aec-9c40-670ba26322a3,,1.A.3.a.2,43-9041.02
o_jobAbilities/44f4964a-f2fa-49c0-8048-4db11148798d,,1.A.3.a.3,43-9041.02
o_jobAbilities/3a7b031f-8396-489d-8590-843fa182ffc9,,1.A.3.a.4,43-9041.02
o_jobAbilities/6aefaeb1-6661-47b9-bebb-7a208f0a0863,,1.A.3.b.1,43-9041.02
o_jobAbilities/1ac106bf-c856-433b-8a1e-b73ec40c5b5c,,1.A.3.c.1,43-9041.02
o_jobAbilities/dd3ccef7-d15f-4325-877e-0719987f4940,,1.A.3.c.2,43-9041.02
o_jobAbilities/5269d485-ffb9-482d-8c69-5ba1ec3a94b4,,1.A.3.c.3,43-9041.02
o_jobAbilities/69c7621e-561e-4b7d-8fe8-a13a5a7efc63,,1.A.3.c.4,43-9041.02
o_jobAbilities/7aa9b67a-3fa7-4139-a305-8875924183c7,,1.A.4.a.1,43-9041.02
o_jobAbilities/94a74168-93c0-44d2-afff-228ea00e8199,,1.A.4.a.2,43-9041.02
o_jobAbilities/237f1d1a-0ced-43d2-a8b3-0e6c8f216993,,1.A.4.a.3,43-9041.02
o_jobAbilities/ef830883-38fe-4f5d-a2c9-ce397d72b2c4,,1.A.4.a.4,43-9041.02
o_jobAbilities/881bbf38-7408-4206-a844-12b42ed86dab,,1.A.4.a.5,43-9041.02
o_jobAbilities/9395b78c-2f89-4f8c-a4d9-fdcd549761e1,,1.A.4.a.6,43-9041.02
o_jobAbilities/2f3d4f6e-f1b0-4582-ab6f-e3ba4f362250,,1.A.4.a.7,43-9041.02
o_jobAbilities/11a18044-115a-4a0d-9954-1b87e82caf14,,1.A.4.b.1,43-9041.02
o_jobAbilities/343c19ca-71ff-4241-9734-944ef7575f02,,1.A.4.b.2,43-9041.02
o_jobAbilities/aa0ac2aa-eec3-4d5e-b2ba-1e622bb4fc67,,1.A.4.b.3,43-9041.02
o_jobAbilities/c45c793d-b719-44a0-b718-9ba0703ba031,,1.A.4.b.4,43-9041.02
o_jobAbilities/3a2f30fb-4261-4cde-8266-a40f86c3a6d2,,1.A.4.b.5,43-9041.02
o_jobAbilities/6dcebd4e-d40b-4745-9e76-85d8a0761bd4,,1.A.1.a.1,43-9051.00
o_jobAbilities/1a544105-8e0c-45e9-9ca2-c0ec4c6739bd,,1.A.1.a.2,43-9051.00
o_jobAbilities/ac78d934-08b5-4aa4-b716-51fd0ba8a2dd,,1.A.1.a.3,43-9051.00
o_jobAbilities/791f8cc2-b071-4f66-94b9-5045b5d89caf,,1.A.1.a.4,43-9051.00
o_jobAbilities/8a388573-ac56-4b50-b36c-8140b0f05645,,1.A.1.b.1,43-9051.00
o_jobAbilities/2a5fe9a0-e255-4f63-a684-4ee84b85b511,,1.A.1.b.2,43-9051.00
o_jobAbilities/628dbd62-cb55-46fe-aea0-c3a58c0c4a72,,1.A.1.b.3,43-9051.00
o_jobAbilities/6922f0a2-de50-4eab-b6b0-968a51a753bb,,1.A.1.b.4,43-9051.00
o_jobAbilities/6b63b302-c04c-4ad1-9b3e-8f77b91d7166,,1.A.1.b.5,43-9051.00
o_jobAbilities/c74e0e2b-5c43-449a-b871-91d57f83e20a,,1.A.1.b.6,43-9051.00
o_jobAbilities/6fba56b8-b348-48b1-8cc5-3798d9e84ae7,,1.A.1.b.7,43-9051.00
o_jobAbilities/b553f64e-f5c9-4de5-9174-79b1d0beac7b,,1.A.1.c.1,43-9051.00
o_jobAbilities/fc0ea752-1b75-4c4c-a54d-1ee86eb5a7d0,,1.A.1.c.2,43-9051.00
o_jobAbilities/82c5b5d2-ecc3-4811-8de4-ebc4c11a5163,,1.A.1.d.1,43-9051.00
o_jobAbilities/8d6f86e4-3ba0-435d-b157-b3927e478523,,1.A.1.e.1,43-9051.00
o_jobAbilities/ab873915-1b0e-4030-8e33-870ec5ec4041,,1.A.1.e.2,43-9051.00
o_jobAbilities/02ffc70b-91cd-46ec-8335-a53b380389c1,,1.A.1.e.3,43-9051.00
o_jobAbilities/6ba41d19-db2f-4f89-9bad-643650dd10da,,1.A.1.f.1,43-9051.00
o_jobAbilities/8b3dbaa5-9816-416d-a046-3e7380cff9e2,,1.A.1.f.2,43-9051.00
o_jobAbilities/8fffd86e-9301-46cb-9702-cd2af86f97c8,,1.A.1.g.1,43-9051.00
o_jobAbilities/3cae0ad1-7d7a-431d-8ac4-c4b4a92b4b0b,,1.A.1.g.2,43-9051.00
o_jobAbilities/b19320ed-cc8a-4473-9578-989bf252325a,,1.A.2.a.1,43-9051.00
o_jobAbilities/316a4d27-231a-44c1-a1b3-77a5ac7eb11c,,1.A.2.a.2,43-9051.00
o_jobAbilities/7f89938d-322c-499a-a289-608307c6dfe1,,1.A.2.a.3,43-9051.00
o_jobAbilities/46ea2074-12dc-4884-a2a5-001e1512b5c3,,1.A.2.b.1,43-9051.00
o_jobAbilities/b36cb463-cc12-42c5-9fda-24ddc2f32dbe,,1.A.2.b.2,43-9051.00
o_jobAbilities/8f87fd26-b383-4849-852c-5c6c9c794184,,1.A.2.b.3,43-9051.00
o_jobAbilities/e386c8b0-ae58-43df-a2a6-59a2fc8addc9,,1.A.2.b.4,43-9051.00
o_jobAbilities/baf4b9c4-e6fa-4442-9ad2-2c631257917f,,1.A.2.c.1,43-9051.00
o_jobAbilities/8c660802-5edf-451b-bb6b-9974e25fe490,,1.A.2.c.2,43-9051.00
o_jobAbilities/00c2e2ee-7b23-4ac1-95e7-f1ce658ae5b3,,1.A.2.c.3,43-9051.00
o_jobAbilities/5506963e-661b-4827-9b17-2f2ad4c2ef77,,1.A.3.a.1,43-9051.00
o_jobAbilities/417e0f21-73c3-493d-b5e2-9210308dc3e4,,1.A.3.a.2,43-9051.00
o_jobAbilities/d694ffd7-8a6d-4819-ab92-00e0217a6091,,1.A.3.a.3,43-9051.00
o_jobAbilities/59bf455c-2c3c-461d-ba0c-326022b59ca2,,1.A.3.a.4,43-9051.00
o_jobAbilities/e4917623-f851-4b9b-aa84-966b02fd3c3d,,1.A.3.b.1,43-9051.00
o_jobAbilities/9dd29549-11c4-478f-b002-221fb914ce7a,,1.A.3.c.1,43-9051.00
o_jobAbilities/c33461cd-3118-4dc6-920e-2390c536f099,,1.A.3.c.2,43-9051.00
o_jobAbilities/e3342bb9-cc20-43b8-9013-627fedd95bc8,,1.A.3.c.3,43-9051.00
o_jobAbilities/c47919fb-c0ba-45c1-bfa4-95df9f841514,,1.A.3.c.4,43-9051.00
o_jobAbilities/f4ca6f96-46d9-490b-8d0e-f8f939b15b09,,1.A.4.a.1,43-9051.00
o_jobAbilities/f6129098-6fb7-470b-9ec1-afb5a779142e,,1.A.4.a.2,43-9051.00
o_jobAbilities/ba17e140-5274-462c-8778-f2e01a3508bd,,1.A.4.a.3,43-9051.00
o_jobAbilities/fe03f477-711e-465c-be0e-e3779a437801,,1.A.4.a.4,43-9051.00
o_jobAbilities/e6ec8cc7-9335-47bf-9f65-d238cf808ceb,,1.A.4.a.5,43-9051.00
o_jobAbilities/6cb4371e-713f-4c32-a128-f698772c28a9,,1.A.4.a.6,43-9051.00
o_jobAbilities/051d8f87-789a-438e-a1a3-6b47ad020463,,1.A.4.a.7,43-9051.00
o_jobAbilities/2bad4cac-9477-4365-8ec0-08051f71b327,,1.A.4.b.1,43-9051.00
o_jobAbilities/b8bab196-d88c-41e4-af78-0c82c5c1689d,,1.A.4.b.2,43-9051.00
o_jobAbilities/432abe35-0164-4323-99a2-b25e30d1dc0c,,1.A.4.b.3,43-9051.00
o_jobAbilities/be122b45-5db5-49a5-90c2-45b7843e79e7,,1.A.4.b.4,43-9051.00
o_jobAbilities/9e1cdb8c-c4dd-4422-b51a-535502afa3df,,1.A.4.b.5,43-9051.00
o_jobAbilities/9384515c-9753-4761-9d16-f5eeb16b7ce7,,1.A.1.a.1,43-9061.00
o_jobAbilities/42118d12-4036-4fda-9eff-085c044fcbe8,,1.A.1.a.2,43-9061.00
o_jobAbilities/20cadf9e-d6ae-4311-a178-035ab6a948ce,,1.A.1.a.3,43-9061.00
o_jobAbilities/3b246c98-a3c1-415e-944e-a877953b4a70,,1.A.1.a.4,43-9061.00
o_jobAbilities/c0c6dbb6-8810-4027-bef2-173a66d258f5,,1.A.1.b.1,43-9061.00
o_jobAbilities/d2ad0905-a734-41dc-9199-0950062628b4,,1.A.1.b.2,43-9061.00
o_jobAbilities/fd13efc0-a98f-4ba0-9c97-1309bd897096,,1.A.1.b.3,43-9061.00
o_jobAbilities/499fbb26-af68-4098-afe5-ccfef554f045,,1.A.1.b.4,43-9061.00
o_jobAbilities/f0a8e45a-4b0c-4cee-8815-40ac2a86cace,,1.A.1.b.5,43-9061.00
o_jobAbilities/e1aaca0e-6c54-49c2-aa95-3eae5f4a7dc1,,1.A.1.b.6,43-9061.00
o_jobAbilities/75b46a36-391e-41e3-8495-0c8f7f18af15,,1.A.1.b.7,43-9061.00
o_jobAbilities/4851a67a-7a14-48d1-a251-78b68cf26eff,,1.A.1.c.1,43-9061.00
o_jobAbilities/eb4a1b1a-88d1-45cb-93e7-3b8acda5e3cb,,1.A.1.c.2,43-9061.00
o_jobAbilities/4c29763a-8ba4-4dea-8aeb-d5bb7adf5912,,1.A.1.d.1,43-9061.00
o_jobAbilities/6f62bd27-61c5-4a7e-b8d2-28b986f2fb3d,,1.A.1.e.1,43-9061.00
o_jobAbilities/44afbfba-abdb-469d-9bb7-ce30e267d5bf,,1.A.1.e.2,43-9061.00
o_jobAbilities/a4c9cad8-4362-45dd-8f03-7e664e6a094d,,1.A.1.e.3,43-9061.00
o_jobAbilities/a4e1f8ce-6d17-478e-9bb4-7032073b1eff,,1.A.1.f.1,43-9061.00
o_jobAbilities/2073ca9c-f295-4152-a20b-165994b970f9,,1.A.1.f.2,43-9061.00
o_jobAbilities/8a7699ab-c700-441c-95eb-9ef2606a873d,,1.A.1.g.1,43-9061.00
o_jobAbilities/dea6e781-ec7f-47f6-af56-b9425d62665f,,1.A.1.g.2,43-9061.00
o_jobAbilities/313d52e9-e423-4d77-9f55-ef88a3fe9c14,,1.A.2.a.1,43-9061.00
o_jobAbilities/a945b642-a3f8-47a4-9e7e-8514e2b977cb,,1.A.2.a.2,43-9061.00
o_jobAbilities/20e78255-0b00-460e-87a8-2f63d1653f56,,1.A.2.a.3,43-9061.00
o_jobAbilities/39afe51e-75c5-4e34-86c6-291d49a05fee,,1.A.2.b.1,43-9061.00
o_jobAbilities/0bdf1bf5-237f-47e0-a959-4fd7ebeb9877,,1.A.2.b.2,43-9061.00
o_jobAbilities/7ca50b96-5ea9-4760-8eb2-7dede10446c4,,1.A.2.b.3,43-9061.00
o_jobAbilities/ccf16cf1-5d63-4503-9d37-e59e9b13d6f9,,1.A.2.b.4,43-9061.00
o_jobAbilities/f1346def-d43c-4e43-b161-deb58f03af58,,1.A.2.c.1,43-9061.00
o_jobAbilities/ce3271ac-c4b7-4a87-91c9-5ee7e8e45f96,,1.A.2.c.2,43-9061.00
o_jobAbilities/3fbd763c-e9a0-4cae-ae8e-c06d5f375c18,,1.A.2.c.3,43-9061.00
o_jobAbilities/a4648624-fd9f-4790-8154-374856da64c1,,1.A.3.a.1,43-9061.00
o_jobAbilities/92607573-aa8a-45c5-afe0-e850ee99a9e8,,1.A.3.a.2,43-9061.00
o_jobAbilities/31be23f7-5e6c-4bf0-8d71-b7a59e0f3338,,1.A.3.a.3,43-9061.00
o_jobAbilities/f0599767-16a2-4cab-b28f-cd15bf2006eb,,1.A.3.a.4,43-9061.00
o_jobAbilities/fe3ca9eb-32af-4492-93a5-400ed573f5c3,,1.A.3.b.1,43-9061.00
o_jobAbilities/8e3a1a8a-17bd-4676-a6d5-1440d4c24c3b,,1.A.3.c.1,43-9061.00
o_jobAbilities/a151b6fd-47a7-46e4-a8eb-b87771529115,,1.A.3.c.2,43-9061.00
o_jobAbilities/40551f7e-e6a1-489b-a3a1-1e0e47b4bc89,,1.A.3.c.3,43-9061.00
o_jobAbilities/894c797e-492b-4397-9c3b-5b21f73e0664,,1.A.3.c.4,43-9061.00
o_jobAbilities/9dc2941e-0715-42df-a340-a5217c29bbdc,,1.A.4.a.1,43-9061.00
o_jobAbilities/9d475dc8-a424-4b01-a686-1235fd520a74,,1.A.4.a.2,43-9061.00
o_jobAbilities/7b95afc8-a49d-41ce-b426-d607387512c7,,1.A.4.a.3,43-9061.00
o_jobAbilities/8776ad76-49df-46da-a3fb-b96cb4fca906,,1.A.4.a.4,43-9061.00
o_jobAbilities/bead75e1-07cd-4431-94a5-ae06c5a61cff,,1.A.4.a.5,43-9061.00
o_jobAbilities/fccb0d50-b366-4219-9ab3-5a28aea56f95,,1.A.4.a.6,43-9061.00
o_jobAbilities/3bc482ca-c40d-4600-af0a-2a59c64a41d6,,1.A.4.a.7,43-9061.00
o_jobAbilities/bde16a9c-9140-46a0-b766-cc329c634855,,1.A.4.b.1,43-9061.00
o_jobAbilities/faab3159-6357-4de9-addd-830277b87777,,1.A.4.b.2,43-9061.00
o_jobAbilities/0d11a09d-2ace-4729-9f30-ffc3d5da6373,,1.A.4.b.3,43-9061.00
o_jobAbilities/c39e36f6-3d80-4255-941d-19430cc23bf4,,1.A.4.b.4,43-9061.00
o_jobAbilities/46e4c491-623e-44de-9943-bbef5b31fc0a,,1.A.4.b.5,43-9061.00
o_jobAbilities/30ca2019-289c-4197-8e1e-adbab72aa270,,1.A.1.a.1,43-9071.00
o_jobAbilities/06b7b4a4-b2c9-48f8-8026-d19a9a68251a,,1.A.1.a.2,43-9071.00
o_jobAbilities/a7e1aa4f-f2a4-4037-9570-06818ee5f5ac,,1.A.1.a.3,43-9071.00
o_jobAbilities/e81e82c9-1331-4262-a893-f685d2ac4c4c,,1.A.1.a.4,43-9071.00
o_jobAbilities/d7cb594a-c8be-46e8-b566-26bc8589b881,,1.A.1.b.1,43-9071.00
o_jobAbilities/4869db7b-a95d-4c6d-acab-8e20c865163f,,1.A.1.b.2,43-9071.00
o_jobAbilities/b8fd745e-390b-4cc0-a606-57b9f07f3a25,,1.A.1.b.3,43-9071.00
o_jobAbilities/bd25bb1c-f5a5-4ca8-a507-60b79e8e454c,,1.A.1.b.4,43-9071.00
o_jobAbilities/bf2df972-e6c4-4b8e-9c15-4fd5f9e4564c,,1.A.1.b.5,43-9071.00
o_jobAbilities/3fdae21a-f2bf-40c3-adad-870aa3d864aa,,1.A.1.b.6,43-9071.00
o_jobAbilities/26380aa2-cea9-4fc6-b827-3888018a213b,,1.A.1.b.7,43-9071.00
o_jobAbilities/f9bfdb97-7d74-4a7c-89fc-3f11b27a96be,,1.A.1.c.1,43-9071.00
o_jobAbilities/98f0291d-1d41-48d5-9891-c3e06e707c47,,1.A.1.c.2,43-9071.00
o_jobAbilities/783415b7-2c99-41f2-b738-1b8df54ec7b8,,1.A.1.d.1,43-9071.00
o_jobAbilities/8db4c067-6b02-4d91-a371-ddba6195cb3d,,1.A.1.e.1,43-9071.00
o_jobAbilities/287cea32-5801-4b26-94ed-757f22940526,,1.A.1.e.2,43-9071.00
o_jobAbilities/a6f14ce9-dcad-480d-a464-b73a542a2aae,,1.A.1.e.3,43-9071.00
o_jobAbilities/ffcf52ac-9179-46f4-ac81-7be91dbe4fc6,,1.A.1.f.1,43-9071.00
o_jobAbilities/267f1691-c675-4165-85dd-28e9c999cd89,,1.A.1.f.2,43-9071.00
o_jobAbilities/949c73e5-c341-43f4-a076-b07d03f0809e,,1.A.1.g.1,43-9071.00
o_jobAbilities/b8ef3fbd-b061-4087-9ce1-936d8362bdad,,1.A.1.g.2,43-9071.00
o_jobAbilities/1c58a0bc-6488-4ab5-84bb-17bbb782f7d5,,1.A.2.a.1,43-9071.00
o_jobAbilities/41053cfa-8254-4235-aa56-2acdaacb1a51,,1.A.2.a.2,43-9071.00
o_jobAbilities/6151f301-0c7a-44b9-87f4-ba8f5034e2b9,,1.A.2.a.3,43-9071.00
o_jobAbilities/61f38142-c898-4fad-85e2-3dc364a68145,,1.A.2.b.1,43-9071.00
o_jobAbilities/ce968e47-0bc5-4eec-9bed-5d40dd66044e,,1.A.2.b.2,43-9071.00
o_jobAbilities/79313035-074c-4110-8358-13736148127b,,1.A.2.b.3,43-9071.00
o_jobAbilities/b2508a31-3ad2-4dbe-87d3-4f53c0bcb66e,,1.A.2.b.4,43-9071.00
o_jobAbilities/8b6bacac-2bfc-4259-a82c-f5932e75ad45,,1.A.2.c.1,43-9071.00
o_jobAbilities/10b2f18f-eaca-4c27-9c08-157e9baf82d4,,1.A.2.c.2,43-9071.00
o_jobAbilities/f5dac255-535b-41ba-a0ec-4b01f2f7ecfb,,1.A.2.c.3,43-9071.00
o_jobAbilities/4b7db7ae-75d8-4629-bbea-07834c97e590,,1.A.3.a.1,43-9071.00
o_jobAbilities/a951561a-1c1b-4c33-b15e-e90fd0db7778,,1.A.3.a.2,43-9071.00
o_jobAbilities/3261b5bc-e9a1-4fb5-860c-9ed2b4a255f2,,1.A.3.a.3,43-9071.00
o_jobAbilities/6694212d-e6ed-4106-89c6-cc910cb88232,,1.A.3.a.4,43-9071.00
o_jobAbilities/094f2718-0b0b-47e4-b16c-0c84c62547c5,,1.A.3.b.1,43-9071.00
o_jobAbilities/4f0f0447-6d41-405f-8e82-689774ef43ce,,1.A.3.c.1,43-9071.00
o_jobAbilities/f40711fa-7728-49f3-9619-daff43589a3e,,1.A.3.c.2,43-9071.00
o_jobAbilities/4409eba8-ce9a-47e7-94f7-d348b96089e7,,1.A.3.c.3,43-9071.00
o_jobAbilities/3abc681d-a3f6-4603-8242-c16fd229e35b,,1.A.3.c.4,43-9071.00
o_jobAbilities/2bcc60a6-81b0-4313-a447-539409e12e3f,,1.A.4.a.1,43-9071.00
o_jobAbilities/05e6f34f-b40b-438e-9c3c-c2ffce8cf2c9,,1.A.4.a.2,43-9071.00
o_jobAbilities/838a7261-a14d-47a0-bde6-58dc2c3c74fa,,1.A.4.a.3,43-9071.00
o_jobAbilities/0ca7cd12-67db-4247-a379-d32ac89afddd,,1.A.4.a.4,43-9071.00
o_jobAbilities/c15c206b-0d4a-44b7-a7e8-1d00dfe7e2de,,1.A.4.a.5,43-9071.00
o_jobAbilities/730f7d5b-3fdb-46aa-9111-dc2fae87cd46,,1.A.4.a.6,43-9071.00
o_jobAbilities/dec9fb74-c772-4867-8539-fed49f693a86,,1.A.4.a.7,43-9071.00
o_jobAbilities/f5e20491-11a1-40e5-beed-7c13414102ab,,1.A.4.b.1,43-9071.00
o_jobAbilities/293c4581-f830-4681-b8af-f039acbc7d8d,,1.A.4.b.2,43-9071.00
o_jobAbilities/5aa79333-b879-452c-9b65-98c6965ac52b,,1.A.4.b.3,43-9071.00
o_jobAbilities/4237ce77-e904-4fe9-be13-efa9be5ead1b,,1.A.4.b.4,43-9071.00
o_jobAbilities/afbce997-2186-4d52-9782-a4bf4ebbb1ea,,1.A.4.b.5,43-9071.00
o_jobAbilities/7877d7d6-28b5-4ad9-ab91-1027a45fc415,,1.A.1.a.1,43-9081.00
o_jobAbilities/c67f2ef6-bee9-440f-aa11-37ae649ab962,,1.A.1.a.2,43-9081.00
o_jobAbilities/2d1f66cb-c818-4e43-a426-42aafa9ef32b,,1.A.1.a.3,43-9081.00
o_jobAbilities/d72cb969-42cd-4d20-ad14-5fee7ae7ee3e,,1.A.1.a.4,43-9081.00
o_jobAbilities/7158b26e-60f4-4450-b793-cb139f7e6238,,1.A.1.b.1,43-9081.00
o_jobAbilities/9a4bd303-9feb-4f77-9e0b-a3f0ebeea66b,,1.A.1.b.2,43-9081.00
o_jobAbilities/67f8a4d3-b94d-4bea-89c4-ff53f0272f32,,1.A.1.b.3,43-9081.00
o_jobAbilities/3c7de7d7-dcba-453c-9ac4-189a94d418ad,,1.A.1.b.4,43-9081.00
o_jobAbilities/1ee58af5-f0e0-40b9-8be5-ce1660116e7a,,1.A.1.b.5,43-9081.00
o_jobAbilities/4592d89e-e9c4-4d2b-8b36-07870c6f592b,,1.A.1.b.6,43-9081.00
o_jobAbilities/59d4e267-ea12-46c8-9104-5eff5a13bfa8,,1.A.1.b.7,43-9081.00
o_jobAbilities/e368b343-5b1c-4002-9d15-f90fde1a33b3,,1.A.1.c.1,43-9081.00
o_jobAbilities/cbfc5f42-20c0-4bb3-929c-745d285c02d0,,1.A.1.c.2,43-9081.00
o_jobAbilities/90aa498f-061e-4493-ad1c-db455e202279,,1.A.1.d.1,43-9081.00
o_jobAbilities/8eed27ac-773c-435c-91ef-07ea8d8138c6,,1.A.1.e.1,43-9081.00
o_jobAbilities/b77e925a-437f-49f4-829c-8f618c504fbb,,1.A.1.e.2,43-9081.00
o_jobAbilities/a267a0c3-058e-46a5-88c1-bb1363bc90a7,,1.A.1.e.3,43-9081.00
o_jobAbilities/5a3e6bc7-c804-425a-82b1-ddc8b8b8646a,,1.A.1.f.1,43-9081.00
o_jobAbilities/efc75235-6296-4ca6-aa17-f0a43fcd1aab,,1.A.1.f.2,43-9081.00
o_jobAbilities/548192e0-05d4-426e-b0b1-5ddfaf05e03b,,1.A.1.g.1,43-9081.00
o_jobAbilities/b8d8b041-3c53-4bbc-9001-ef7b82417a88,,1.A.1.g.2,43-9081.00
o_jobAbilities/0c2d6431-b88b-42b7-a44f-17dc6ed6673e,,1.A.2.a.1,43-9081.00
o_jobAbilities/4ab22ac4-855f-4288-a9bf-0733be510efd,,1.A.2.a.2,43-9081.00
o_jobAbilities/97d92758-9fab-406e-9d2d-3213f37addd6,,1.A.2.a.3,43-9081.00
o_jobAbilities/4518c6ae-1f95-44a6-b7e1-882b06251230,,1.A.2.b.1,43-9081.00
o_jobAbilities/62e98c96-c5ac-403b-8f89-7b2346be7a5c,,1.A.2.b.2,43-9081.00
o_jobAbilities/96600891-b08f-478d-9d7c-4f47da26ea40,,1.A.2.b.3,43-9081.00
o_jobAbilities/a921573f-72c0-446b-85d7-80ce786c1c78,,1.A.2.b.4,43-9081.00
o_jobAbilities/c0d1d4e4-e111-4b9c-9f6b-8c81c03f483c,,1.A.2.c.1,43-9081.00
o_jobAbilities/c3328ac0-dd57-4cc6-8ee0-632d61be320f,,1.A.2.c.2,43-9081.00
o_jobAbilities/09caa8bb-bd28-4a60-8dc1-bb784a51e069,,1.A.2.c.3,43-9081.00
